transcript_id,speaker_role,entropy,age_in_months,age,entropy_random
2823,Target_Child,1.0042018253825953,14,14.493110741493664,2.2136424317901526
2824,Parent,1.8451000913035642,14,14.065997248403457,2.3771659976201045
2824,Target_Child,1.01050822273426,14,14.065997248403457,1.5688663063861823
2828,Parent,1.844438386784575,14,14.427400973325941,1.6500829335957818
2828,Target_Child,0.6727139484138557,14,14.427400973325941,1.4175432727010493
2833,Parent,1.9579018570471605,14,14.624530277829113,2.2929867063824263
2833,Target_Child,1.3464135572228138,14,14.624530277829113,1.9146076533783531
2834,Parent,1.6500829335957818,14,14.131707016571182,1.9997635102653468
2834,Target_Child,1.365913431267231,14,14.131707016571182,1.6756675777430181
2837,Parent,2.0083899455067695,14,14.164561900655045,1.8451000913035642
2837,Target_Child,1.5814264842076018,14,14.164561900655045,1.365913431267231
2839,Parent,1.901037080878707,14,14.197416784738905,1.9579018570471605
2839,Target_Child,0.06606391815431548,14,14.197416784738905,1.1958640992033944
2845,Parent,1.8751504535471961,14,14.295981436990493,1.6845252273641993
2845,Target_Child,1.2752311209788012,14,14.295981436990493,0.6965954841089294
2849,Parent,2.0471485204304227,14,14.493110741493664,2.3988526299660875
2849,Target_Child,1.5522978628653115,14,14.493110741493664,1.01050822273426
2850,Parent,1.7366625730783873,14,14.7230949300807,1.700854181000534
2850,Target_Child,0.17753758366790842,14,14.7230949300807,1.6220207145172543
2859,Parent,1.8612794348783703,14,14.525965625577527,1.8612794348783703
2859,Target_Child,0.48663104457405126,14,14.525965625577527,2.086382692684783
2864,Parent,1.2662863268781408,18,18.85459660362636,2.1072960732890045
2864,Target_Child,1.2946204896611977,18,18.85459660362636,2.1614634280198257
2865,Parent,1.8853074134132546,19,19.756052485677323,2.217425364004017
2865,Target_Child,1.5571910715117554,19,19.756052485677323,1.794850260909067
2866,Parent,1.7593140627594617,20,20.03326557013491,2.413891673871203
2866,Target_Child,1.579212635463359,20,20.03326557013491,1.1732974220168846
2867,Parent,1.7540183883803055,19,19.52606829709029,2.015257827343648
2867,Target_Child,1.2695445109656478,19,19.52606829709029,1.09214375030873
2868,Parent,2.1844752792970357,20,20.098975338302633,1.9992776795793545
2868,Target_Child,1.7805495880506994,20,20.098975338302633,1.10960500313007
2869,Parent,1.963118428276002,19,19.887472022012773,1.7440533846128023
2869,Target_Child,1.7880600879874464,19,19.887472022012773,1.9749684814773998
2870,Parent,1.6803059403249996,19,19.624632949341876,1.7583743434866863
2870,Target_Child,1.3621368234684534,19,19.624632949341876,1.7811272186352962
2871,Parent,2.004251111685722,19,19.493213413006426,1.6806189757610086
2871,Target_Child,2.163919811753026,19,19.493213413006426,2.114002358689936
2872,Parent,2.2394595038507674,19,19.4275036448387,2.10900823071991
2872,Target_Child,2.044759538988054,19,19.4275036448387,2.105805686859564
2873,Parent,1.8337300220971227,19,19.624632949341876,1.8073061416044671
2873,Target_Child,1.8141732046008303,19,19.624632949341876,1.5223970305343162
2874,Parent,1.7440533846128023,19,19.690342717509598,1.476925686641323
2874,Target_Child,1.953263292072377,19,19.690342717509598,1.9042991305802568
2875,Parent,2.096758234359705,19,19.624632949341876,2.335045872343077
2875,Target_Child,1.9860944785708718,19,19.624632949341876,1.2936545567554678
2876,Parent,2.0562451108497077,19,19.657487833425737,1.6554298596707202
2876,Target_Child,2.0070320638271095,19,19.657487833425737,0.48663104457405126
2877,Parent,1.8469998804586694,20,20.49323394730898,1.7583220235296804
2877,Target_Child,1.4337464810281273,20,20.49323394730898,1.1237743796414745
2878,Parent,2.015257827343648,19,19.460358528922566,1.9114753686667392
2878,Target_Child,1.7103047773472075,19,19.460358528922566,1.1252671756728179
2879,Parent,2.032589646086907,20,20.19753999055422,1.7593140627594617
2879,Target_Child,1.9907273698088723,20,20.19753999055422,1.826569973523143
2880,Parent,1.8451322956943392,14,14.427400973325941,2.3585291980086533
2880,Target_Child,1.1769058912232808,14,14.427400973325941,1.632787114117879
2881,Parent,1.862656161489251,19,19.4275036448387,2.1671985406635357
2881,Target_Child,1.6257687913054715,19,19.4275036448387,1.8403570957172153
2882,Parent,1.7018146016173532,19,19.953181790180498,2.387575031656055
2882,Target_Child,1.412129816213919,19,19.953181790180498,1.9405954701288575
2883,Parent,1.9717965195227436,19,19.657487833425737,2.037198363082955
2883,Target_Child,1.4470232855427265,19,19.657487833425737,1.412129816213919
2884,Parent,1.9550419179504994,20,20.03326557013491,1.7497405981007672
2884,Target_Child,1.8064828829101471,20,20.03326557013491,1.579212635463359
2885,Parent,1.8771068716452062,20,20.36181441097353,1.524264468153572
2885,Target_Child,1.6944565322518623,20,20.36181441097353,1.386132945642366
2886,Parent,2.0410344186120937,21,21.066140988521326,2.5180853243345003
2886,Target_Child,1.748935132043798,21,21.066140988521326,1.1109461024467278
2887,Parent,1.9084628564697041,20,20.723218135896015,1.891809347620223
2887,Target_Child,1.4652089495104013,20,20.723218135896015,1.4722911502776106
2888,Parent,1.7288367347473632,20,20.591798599560565,2.2457386882053303
2888,Target_Child,1.386132945642366,20,20.591798599560565,0.7698291700558642
2889,Parent,1.9431429371606153,19,19.690342717509598,1.9352007055011444
2889,Target_Child,1.808254796847496,19,19.690342717509598,1.9860944785708718
2890,Parent,1.6806189757610086,19,19.52606829709029,1.9903952470924835
2890,Target_Child,0.48663104457405126,19,19.52606829709029,0.7842416676129716
2891,Parent,2.037198363082955,19,19.591778065258012,1.820041285665188
2891,Target_Child,1.794850260909067,19,19.591778065258012,1.8894128746404544
2892,Parent,2.1140930070422703,21,21.230415408940633,2.2231800966828015
2892,Target_Child,1.3995915563123984,21,21.230415408940633,1.0628775061093243
2893,Parent,1.8371976264993344,20,20.394669295057394,2.0151274469205407
2893,Target_Child,2.050881512140885,20,20.394669295057394,2.0586450753482426
2894,Parent,2.099565158105095,20,20.723218135896015,2.348537262075524
2894,Target_Child,1.843455640647309,20,20.723218135896015,2.0564173771134864
2895,Parent,2.0698410058240917,19,19.953181790180498,2.2096138671030885
2895,Target_Child,1.8674319865677527,19,19.953181790180498,2.030168080478541
2896,Parent,2.05445926489289,20,20.131830222386498,2.078712185099262
2896,Target_Child,1.8473778840473332,20,20.131830222386498,1.501271375630192
2897,Parent,2.043103355787178,20,20.723218135896015,1.8771068716452062
2897,Target_Child,1.7986910265196265,20,20.723218135896015,1.7002260254578552
2898,Parent,2.1479777543853547,19,19.23037434033553,2.180304578357998
2898,Target_Child,1.4766587648445983,19,19.23037434033553,1.886210599637896
2899,Parent,2.1475457605763713,20,20.52608883139284,1.290804972598688
2899,Target_Child,1.832747525593776,20,20.52608883139284,1.5701787035277839
2900,Parent,1.8918025707408959,20,20.394669295057394,2.2838477526288647
2900,Target_Child,1.1912341758603922,20,20.394669295057394,1.2089374647904534
2901,Parent,1.8870227873710466,19,19.756052485677323,2.2426343351686353
2901,Target_Child,0.9649940170520747,19,19.756052485677323,2.2207949488738157
2902,Parent,2.0497717777125453,20,20.131830222386498,1.856832652182489
2902,Target_Child,1.6388115801118794,20,20.131830222386498,1.6127776875768427
2903,Parent,2.078712185099262,20,20.230394874638083,1.556479846399921
2903,Target_Child,1.10960500313007,20,20.230394874638083,1.590233726019563
2904,Parent,2.1264839205396546,20,20.8217827881476,1.5583957508453599
2904,Target_Child,1.501271375630192,20,20.8217827881476,1.7333194860202334
2905,Parent,1.6974481866146682,20,20.427524179141255,1.5585406258983596
2905,Target_Child,1.7880141100507814,20,20.427524179141255,1.7462398574182
2906,Parent,1.6554298596707202,19,19.756052485677323,2.36401847696052
2906,Target_Child,1.6467514065840922,19,19.756052485677323,1.6467514065840922
2907,Parent,1.985973014342307,20,20.230394874638083,1.3529173069729628
2907,Target_Child,1.7462398574182,20,20.230394874638083,0.5863358589236791
2908,Parent,1.8919842135964915,20,20.953202324483048,2.479063756758367
2908,Target_Child,0.9116818115420404,20,20.953202324483048,1.658646033192612
2909,Parent,1.8894587790109396,20,20.394669295057394,1.8080530684641105
2909,Target_Child,1.425924074472003,20,20.394669295057394,1.3766614054180069
2910,Parent,1.74216659825814,20,20.098975338302633,1.493262075086636
2910,Target_Child,1.2346659922245498,20,20.098975338302633,1.7004570299793171
2911,Parent,1.9903952470924835,19,19.821762253845048,2.096758234359705
2911,Target_Child,2.1961912367177634,19,19.821762253845048,1.4855697451823453
2912,Parent,2.0766084049441282,32,32.033511981765535,1.9869391679272932
2912,Target_Child,1.7422165335047821,32,32.033511981765535,1.9539594508731197
2913,Parent,2.0385086499427016,32,32.033511981765535,2.2873703520588133
2913,Target_Child,2.100036478266308,32,32.033511981765535,1.823135945877199
2914,Parent,2.0873858563585026,32,32.230641286268714,2.4365334610685427
2914,Target_Child,2.1277519303852266,32,32.230641286268714,2.1640861245292955
2915,Parent,1.9081883175155887,29,29.78911271278671,2.3844925597202278
2915,Target_Child,1.5809031555858009,29,29.78911271278671,2.5556740274934087
2916,Parent,2.4365334610685427,32,32.49348035893961,2.0385086499427016
2916,Target_Child,2.430671116861976,32,32.49348035893961,2.30652534165433
2917,Parent,2.127035180816476,30,30.88769789934085,2.13344535841204
2917,Target_Child,2.1473299791108245,30,30.88769789934085,2.1123192203766235
2918,Parent,2.1628207299563127,32,32.033511981765535,2.105437639629735
2918,Target_Child,2.004150874803222,32,32.033511981765535,2.051726168873643
2919,Parent,2.1787774703239005,32,32.36206082260416,1.8371775431072308
2919,Target_Child,2.2344761157031225,32,32.36206082260416,1.503596335929824
2920,Parent,2.3426948482332866,32,32.000657097681675,1.568883352626354
2920,Target_Child,2.255978088056851,32,32.000657097681675,2.43719478891152
2921,Parent,1.8868040634013719,30,30.59200394258609,2.04510303739255
2921,Target_Child,1.9143659616524613,30,30.59200394258609,1.678012886164499
2922,Parent,2.114520154137954,33,33.03353251606809,2.528912448568982
2922,Target_Child,1.9950654711787845,33,33.03353251606809,2.518212900648839
2923,Parent,2.1849908273191065,31,31.394895172385468,2.3530183363940296
2923,Target_Child,2.2174223712522623,31,31.394895172385468,1.833195146901965
2924,Parent,1.8950339597896662,31,31.920573317727264,1.8943764589200358
2924,Target_Child,1.9617915121564724,31,31.920573317727264,2.302988403408519
2925,Parent,1.8947707244917849,29,29.16486991519333,2.3745723713744056
2925,Target_Child,1.2778341501983257,29,29.16486991519333,2.4161819412602754
2926,Parent,2.3254115478085646,31,31.953428201811125,2.047091251433835
2926,Target_Child,2.2559260680524296,31,31.953428201811125,2.1870640848958964
2927,Parent,2.210798655964161,31,31.72344401322409,2.4238857520828914
2927,Target_Child,1.8482912857929614,31,31.72344401322409,2.2625342165874507
2928,Parent,2.037556056229933,30,30.78913324708926,2.1547110852649682
2928,Target_Child,1.7312599935200457,30,30.78913324708926,1.9040316414488563
2929,Parent,2.080256723345356,32,32.000657097681675,2.2040097893866397
2929,Target_Child,2.1516994700285577,32,32.000657097681675,2.0759464499537357
2930,Parent,2.13344535841204,30,30.230600217663607,1.7708678697077627
2930,Target_Child,2.0521057953954696,30,30.230600217663607,1.8439801917748329
2931,Parent,1.7573118277020143,30,30.526294174418364,2.286201430285718
2931,Target_Child,1.4053928372830948,30,30.526294174418364,1.659584951243904
2932,Parent,1.9643583577130166,32,32.000657097681675,2.3426948482332866
2932,Target_Child,1.823135945877199,32,32.000657097681675,1.215640780100404
2933,Parent,2.219708644138026,30,30.329164869915193,2.219708644138026
2933,Target_Child,2.1331015665506725,30,30.329164869915193,1.8634542119415112
2934,Parent,2.3213940134596838,31,31.033491447462985,2.2579713619582296
2934,Target_Child,1.9530740739528483,31,31.033491447462985,2.4808394017621804
2935,Parent,1.903845547663634,32,32.000657097681675,2.0712827549686046
2935,Target_Child,2.1640861245292955,32,32.000657097681675,2.004150874803222
2936,Parent,2.2047627541141086,29,29.690548060535125,2.237720232310949
2936,Target_Child,1.8408645983129996,29,29.690548060535125,2.095065752496977
2937,Parent,2.4417336083707535,30,30.329164869915193,1.7280321899928346
2937,Target_Child,2.269046899917997,30,30.329164869915193,1.533525224311062
2938,Parent,2.1401011539759818,29,29.29628945152878,2.265502086737831
2938,Target_Child,2.21507653689682,29,29.29628945152878,2.2048074359681
2939,Parent,2.180097836034947,31,31.55916959280478,2.4125113047184663
2939,Target_Child,2.1467398456094156,31,31.55916959280478,2.313101307286591
2940,Parent,2.3309929126296973,32,32.000657097681675,2.184922670006584
2940,Target_Child,2.1087309484825134,32,32.000657097681675,2.134767722844695
2941,Parent,2.071831732116551,27,27.591942339678432,2.191584333829811
2941,Target_Child,1.7530517846274118,27,27.591942339678432,2.112051341596492
2942,Parent,2.2005271433403824,32,32.000657097681675,2.1787774703239005
2942,Target_Child,2.0689718815045763,32,32.000657097681675,2.0044718752298127
2943,Parent,2.0712827549686046,32,32.000657097681675,2.157521201668819
2943,Target_Child,2.0927661569731932,32,32.000657097681675,2.1614085878590803
2944,Parent,1.9839023810615175,28,28.131994496806914,1.7197758342473242
2944,Target_Child,1.791312514578501,28,28.131994496806914,1.2123913910731405
2945,Parent,2.2289201317952343,28,28.953366598903468,1.7676280692124715
2945,Target_Child,2.2048346765464686,28,28.953366598903468,1.3552931770309193
2946,Parent,2.1243671732233635,27,27.42766791925912,1.9885146136936873
2946,Target_Child,1.9408040749829085,27,27.42766791925912,2.430380961096063
2947,Parent,2.0093653593920577,27,27.88763629643319,1.7912785864287584
2947,Target_Child,1.7459647284996518,27,27.88763629643319,1.7718314538994773
2948,Parent,2.165003298348637,27,27.493377687426847,2.130229308515258
2948,Target_Child,2.112051341596492,27,27.493377687426847,2.130038739794116
2949,Parent,2.423037379734375,22,22.000451754656154,2.375549586138123
2949,Target_Child,2.290520051613208,22,22.000451754656154,2.4058156868610197
2950,Parent,1.9520018754185509,25,25.00051335756381,2.3924300213123204
2950,Target_Child,1.8041455791726544,25,25.00051335756381,2.0690634250980744
2951,Parent,2.0173754634167707,25,25.00051335756381,2.3010780604296586
2951,Target_Child,2.0690634250980744,25,25.00051335756381,2.1979973429883066
2952,Parent,2.073089426892204,33,33.00067763198423,2.114520154137954
2952,Target_Child,2.083100365607456,33,33.00067763198423,2.0781759719879904
2953,Parent,2.1855407865800967,34,34.00069816628678,2.4732358218441517
2953,Target_Child,2.1409084429188425,34,34.00069816628678,1.798832000497228
2954,Parent,2.1929387022860998,35,35.00071870058933,2.149720406934706
2954,Target_Child,2.1616593286150465,35,35.00071870058933,2.232449770133442
2955,Parent,2.043795423408961,15,15.000308014538286,2.143676845090246
2955,Target_Child,1.1176123278215366,15,15.000308014538286,2.2201033619150996
2956,Parent,1.6582950530789633,16,16.000328548840837,2.461778491068553
2956,Target_Child,0.8967327671935147,16,16.000328548840837,1.7839526399623165
2957,Parent,1.941441718068453,16,16.000328548840837,1.5039594486951238
2957,Target_Child,1.4510287974683176,16,16.000328548840837,1.7340454664033151
2958,Parent,2.0630495002212026,17,17.00034908314339,2.0630495002212026
2958,Target_Child,1.2611045751198338,17,17.00034908314339,0.6578466551626886
2959,Parent,1.8448194791510908,17,17.00034908314339,2.209197147302715
2959,Target_Child,0.9797465712356678,17,17.00034908314339,0.7667944118888129
2960,Parent,2.0752254653162994,17,17.00034908314339,1.667760374485652
2960,Target_Child,1.6982630365501183,17,17.00034908314339,1.3415060207504759
2961,Parent,2.0455026510097953,18,18.000369617445944,1.9788709726932905
2961,Target_Child,1.4594178724292228,18,18.000369617445944,1.6923521065565401
2962,Parent,1.7385357728450392,19,19.000390151748494,2.2744126157375946
2962,Target_Child,1.235746257267684,19,19.000390151748494,1.4526175971137718
2963,Parent,1.9164945928256905,19,19.000390151748494,1.8870227873710466
2963,Target_Child,1.4526175971137718,19,19.000390151748494,1.762564470526083
2964,Parent,2.0756570678942423,19,19.000390151748494,2.5623468874610267
2964,Target_Child,1.3187201061450267,19,19.000390151748494,1.3187201061450267
2965,Parent,1.5184122402398297,20,20.000410686051048,1.6151214463330064
2965,Target_Child,1.1661222764248702,20,20.000410686051048,1.6388115801118794
2966,Parent,1.6743561439273287,20,20.000410686051048,2.099565158105095
2966,Target_Child,1.4254452455316828,20,20.000410686051048,1.1912341758603922
2967,Parent,1.5344085894106247,21,21.0004312203536,1.9113099714884219
2967,Target_Child,1.3569920365573975,21,21.0004312203536,2.1642591294598663
2968,Parent,2.181743883790328,11,11.000225877328077,2.325273195225724
2968,Target_Child,1.0942460738730133,11,11.000225877328077,1.374699519620036
2969,Parent,1.7625989042225512,11,11.000225877328077,1.7625989042225512
2969,Target_Child,1.374699519620036,11,11.000225877328077,1.0942460738730133
3269,Parent,2.063760534330151,28,28.000574960471468,1.9636643492001045
3269,Target_Child,1.5097288985361763,28,28.000574960471468,2.113989856081746
3270,Parent,1.440128254101102,28,28.000574960471468,1.7048405100922672
3270,Target_Child,0.8044894547709736,28,28.000574960471468,1.9621916437096154
3272,Parent,2.176649129965023,27,27.131973962504365,2.470953778975045
3272,Target_Child,1.4623695014950118,27,27.131973962504365,2.2650394272832686
3273,Parent,2.063442532260196,27,27.591942339678432,2.127205574133986
3273,Target_Child,1.2770202220577875,27,27.591942339678432,1.4628769551969607
3274,Parent,2.3412848293928112,28,28.099139612723054,2.352824948630212
3274,Target_Child,2.0188348552815527,28,28.099139612723054,2.0188348552815527
3275,Parent,2.256581644731857,28,28.4933982217294,2.2308279299218388
3275,Target_Child,2.101099820591916,28,28.4933982217294,0.494920702500216
3276,Parent,2.3724989492246533,28,28.98622148298733,1.9634629957825722
3276,Target_Child,2.135479052263163,28,28.98622148298733,2.4296719428207396
3277,Parent,2.3844925597202278,29,29.394854103780364,2.3786693347071544
3277,Target_Child,1.8885948678954922,29,29.394854103780364,1.4154953086776703
3278,Parent,2.319543170034299,30,30.099180681328157,1.722283987962979
3278,Target_Child,2.114771819097782,30,30.099180681328157,1.521189894485976
3279,Parent,2.3674087777305814,30,30.55914905850223,2.070464970085693
3279,Target_Child,1.9835723188266463,30,30.55914905850223,1.967157504248342
3280,Parent,2.410711893382787,31,31.033491447462985,2.395329081454104
3280,Target_Child,2.257192169243013,31,31.033491447462985,2.13387798556306
3281,Parent,2.405245416375938,31,31.460604940553193,2.1487684490671892
3281,Target_Child,2.316518794381398,31,31.460604940553193,2.1157162568462864
3282,Parent,2.347142383366281,32,32.033511981765535,1.9502234740889994
3282,Target_Child,2.379882105323696,32,32.033511981765535,2.1139820757080163
3283,Parent,2.3557093798646798,32,32.52633524302347,2.230191711758593
3283,Target_Child,2.3067582937917592,32,32.52633524302347,2.1178041264267433
3284,Parent,2.224382761395973,33,33.132097168319675,2.2902923355991636
3284,Target_Child,2.286252493404182,33,33.132097168319675,2.2185965783749095
3285,Parent,2.318140878923399,33,33.592065545493746,2.2323975723556475
3285,Target_Child,2.311691098214172,33,33.592065545493746,2.225632268560669
3286,Parent,2.3544552184203456,34,34.0664079344545,2.4351629474284415
3286,Target_Child,2.3149990523112023,34,34.0664079344545,1.7748607937535321
3287,Parent,2.2147154848213413,34,34.526376311628574,2.082776128248478
3287,Target_Child,2.266998609700839,34,34.526376311628574,2.338547326351416
3288,Parent,2.350085771575475,34,34.986344688802646,2.2297502611100746
3288,Target_Child,2.338547326351416,34,34.986344688802646,1.9416650218646325
3289,Parent,2.22573737683238,35,35.42783219367954,2.1620348915418517
3289,Target_Child,2.1460499647831015,35,35.42783219367954,2.0459008233176452
3290,Parent,2.427677665201362,35,35.920655454937474,2.346799578033231
3290,Target_Child,2.213075940017555,35,35.920655454937474,1.9195271948639925
3291,Parent,2.41891464200858,36,36.36214295981437,1.9682498610345278
3291,Target_Child,2.4542432085567363,36,36.36214295981437,1.5788915098783671
3292,Parent,2.435945874764658,36,36.822111336988435,1.9915196459493123
3292,Target_Child,2.348841294352296,36,36.822111336988435,1.558621217601367
3293,Parent,2.5116730030135503,37,37.2964537259492,2.2391258769903
3293,Target_Child,2.380844559252717,37,37.2964537259492,2.3039900911528144
3294,Parent,2.3508781403033243,37,37.85498675537485,2.3915230355990875
3294,Target_Child,2.1971091264659863,37,37.85498675537485,1.9913709784204652
3295,Parent,2.308291626234169,38,38.29647426025175,2.3542477929588848
3295,Target_Child,2.2552349624498915,38,38.29647426025175,2.2704030182423827
3296,Parent,2.373467092480821,38,38.69073286925809,2.4157375948809157
3296,Target_Child,2.1258170275174635,38,38.69073286925809,2.2801984340874264
3297,Parent,2.2598919966870756,39,39.132220374134995,1.9337542020124843
3297,Target_Child,2.2291205477050005,39,39.132220374134995,0.9155814299451986
3298,Parent,2.444839841265788,39,39.59218875130906,1.818695477036059
3298,Target_Child,2.2840753390729787,39,39.59218875130906,1.9634344287850765
3299,Parent,2.370303497431248,40,40.033676256185956,1.1596856740361223
3299,Target_Child,2.2839680202878005,40,40.033676256185956,2.0938069414986358
3300,Parent,2.420782761666799,40,40.59220928561162,2.081852541746228
3300,Target_Child,2.178759630692624,40,40.59220928561162,0.9034062503516098
3301,Parent,2.352854778713381,41,41.03369679048851,2.1980191769297006
3301,Target_Child,2.1505411040772455,41,41.03369679048851,2.2227203239944004
3302,Parent,2.314247722303282,41,41.49366516766258,2.2527914577993817
3302,Target_Child,2.01546588608873,41,41.49366516766258,2.028429458842533
3303,Parent,2.3172209517314104,41,41.95363354483665,2.0401643589222953
3303,Target_Child,2.2374746652135893,41,41.95363354483665,2.0051982542544255
3304,Parent,2.4046385601975815,42,42.29655639746196,2.123686441945719
3304,Target_Child,2.3578489049355027,42,42.29655639746196,1.339975377925827
3305,Parent,2.4343336667956796,43,43.23086716359679,2.1438267573478695
3305,Target_Child,2.4110696435618006,43,43.23086716359679,2.251439654352771
3306,Parent,2.267680276497199,44,44.03375839339617,2.3405848491846224
3306,Target_Child,2.1803948450772457,44,44.03375839339617,2.0126970531219976
3307,Parent,2.2993352723589444,44,44.46087188648637,2.242903409736833
3307,Target_Child,2.316722669314783,44,44.46087188648637,2.1803948450772457
3308,Parent,2.267654803014092,44,44.85513049549272,1.4311243445540671
3308,Target_Child,2.2668925736876138,44,44.85513049549272,2.2450521071001037
3309,Parent,2.274137492138519,45,45.52660218895665,2.1904783268394206
3309,Target_Child,2.223386975059047,45,45.52660218895665,2.1111573838904834
3310,Parent,2.1903130054480333,46,46.49376783917534,1.3118736177079073
